,Unnamed: 0,id,atm_group,address,address_rus,lat,long,target,isTrain,kind
1429,1429,194.0,1942.0,61A LENINA STR.           CHAYKOVSKIY ,"улица Ленина, 61Ауч1, Чайковский, Пермский край, Россия, 617764",56.771763,54.156536,-0.03267247678029736,True,house
1430,1430,202.0,1942.0,86 YURSHA                 PERM        ,"улица Юрша, 86, Пермь, Россия, 614051",58.001485,56.304569,0.003621486031286972,True,house
1431,1431,206.0,1942.0,147 KUYBISHEVA STR        PERM        ,"улица Куйбышева, 147, Пермь, Россия",57.965159,56.243798,-0.02158565508914784,True,house
1432,1432,214.0,1942.0,22 MARCHENKO              CHELYABINSK ,"улица Марченко, 22, Челябинск, Россия, 454085",55.16704,61.459129,0.008711494720782139,True,house
1433,1433,219.0,1942.0,203 TRUDA STR.            CHELYABINSK ,"улица Труда, 203, Челябинск, Россия, 454080",55.171051,61.355976,0.004588883570597746,True,house
1434,1434,229.0,1942.0,9 UINSKAYA STR.           PERM        ,"Уинская улица, 9, Пермь, Россия, 614051",58.006783,56.304587,-0.0049650784151502895,True,house
1435,1435,238.0,1942.0,6 GERTSENA STR.           MAGNITOGORSK,"улица Герцена, 6, Магнитогорск, Челябинская область, Россия, 455001",53.430384,58.973222,0.0907918069157152,True,house
1436,1436,971.0,1942.0,ST KALININA 56            SHADRINSK   ,"улица Калинина, 56, Шадринск, Курганская область, Россия, 641875",56.10012800000001,63.68275600000001,-0.061462480004146086,True,house
1437,1437,1821.0,1942.0,202 KRASNAYA STR.         KRASNODAR   ,"Красная улица, 202, микрорайон Центральный, Краснодар, Россия",45.056384,38.983119,-0.0015073973198971734,True,house
1438,1438,1892.0,1942.0,2 OB STR.                 OB          ,"улица 2-й километр, Обь, Новосибирская область, Россия",54.990184,82.739985,0.001029065341485793,True,locality
1439,1439,386.0,1942.0,NIKOLAYA OTRADY 1         VOLGOGRAD   ,"улица Николая Отрады, 1, Волгоград, Россия, 400033",48.81851500000001,44.62912100000001,-0.006137510887299872,True,house
1440,1440,389.0,1942.0,3A OPTIKOV STR.           S.-PETERBURG,"улица Оптиков, 3, Санкт-Петербург, Россия, 197372",59.997145,30.248962,0.02659160941402149,True,house
1441,1441,393.0,1942.0,5 POBEDY SQ.              LIPETSK     ,"площадь Победы, 5, Липецк, Россия, 398024",52.603187,39.571929,-0.0160672794325614,True,house
1442,1442,396.0,1942.0,90/1 LERMONTOVA STR       IRKUTSK     ,"улица Лермонтова, 90/1, Иркутск, Россия, 664074",52.263012,104.25928,-0.032312041738928834,True,house
1443,1443,398.0,1942.0,7 STROITELEY AVE          KUDROVO     ,"проспект Строителей, 7, Кудрово, Заневское городское поселение, Всеволожский район, Ленинградская область, Россия, 188691",59.917222,30.521996,-0.006070487885358096,True,locality
1444,1444,406.0,1942.0,64 ARMII                  VOLGOGRAD   ,"улица 64-й Армии, 58, Волгоград, Россия, 400079",48.63225900000001,44.429506,-0.01428043533392158,True,house
1445,1445,417.0,1942.0,308 KIROVA AVE            SAMARA      ,"проспект Кирова, 308, Самара, Россия, 443125",53.25190799999999,50.218573,0.08278275182743226,True,house
1446,1446,421.0,1942.0,14 KOPYLOVA STR.          KAZAN       ,"улица Копылова, 14, Казань, Республика Татарстан, Россия, 420127",55.857882,49.085789,-0.035929145003174755,True,house
1447,1447,437.0,1942.0,2 KRAINYAYA STR.          KRASNOYARSK ,"автодорога Красноярск-Железногорск, 20 км, Берёзовский район, Красноярский край, Россия",56.12978,93.332317,0.023904829788785473,True,house
1448,1448,465.0,1942.0,28 TRANSPORTNAYA ST       SOCHI       ,"Транспортная улица, 28, Сочи, Краснодарский край, Россия",43.605392,39.749966,0.02197246056225193,True,house
1449,1449,481.0,1942.0,6 TOTMINA STR             KRASNOYARSK ,"улица Тотмина, 6, микрорайон Северо-Западный, Красноярск, Россия",56.031553,92.775766,0.02106072165476864,True,house
1450,1450,495.0,1942.0,8 TEKSTILTCHIKOV 11       MOSCOW      ,"8-я улица Текстильщиков, 11, Москва, Россия, 109129",55.703525,37.743804,-0.03837174675308797,True,house
1451,1451,497.0,1942.0,SH ENTUZIASTOV 54A        MOSCOW      ,"шоссе Энтузиастов, 54, Москва, Россия, 111123",55.759476,37.761527,-0.016645043509634014,True,house
1452,1452,502.0,1942.0,98 KOSMONAVTOV STR.       LIPETSK     ,"улица Космонавтов, 98, Липецк, Россия, 398042",52.608377,39.54533,-0.04218978736819818,True,house
1453,1453,511.0,1942.0,45 B.SERPUKHOVSKAYA       PODOLSK     ,"Серпуховская улица, микрорайон Климовск, Подольск, Московская область, Россия",55.353345,37.538754,0.0598442451002356,True,street
1454,1454,516.0,1942.0,3/2 KOLTSEVAYA STR        BALASHIKHA  ,"Кольцевая улица, 3К2, микрорайон Янтарный, Балашиха, Московская область, Россия, 143906",55.822539,37.875631,-0.008804114503564556,True,house
1455,1455,519.0,1942.0,3-1 SKLADOCHNAYA ST       MOSCOW      ,"Складочная улица, 3с1, Москва, Россия, 127018",55.80609499999999,37.590785,0.037870839258957886,True,house
1456,1456,520.0,1942.0,3-1 SKLADOCHNAYA ST       MOSCOW      ,"Складочная улица, 3с1, Москва, Россия, 127018",55.80609499999999,37.590785,-0.0249010112312705,True,house
1457,1457,528.0,1942.0,4A LOBNENSKAYA STR.       MOSCOW      ,"Лобненская улица, 4А, Москва, Россия, 127644",55.889881,37.537676,0.08146248710154322,True,house
1458,1458,534.0,1942.0,12 AV.MIKOYANA STR.       MOSCOW      ,"улица Авиаконструктора Микояна, 12, Москва, Россия, 125252",55.792589,37.527588,-0.08217634444003133,True,house
1459,1459,542.0,1942.0,7-1 OSENNIY BLVD.         MOSCOW      ,"Осенний бульвар, 7к1, Москва, Россия, 121609",55.757769,37.406864,-0.007205346647684101,True,house
1460,1460,547.0,1942.0,7 1905 GODA STR.          MOSCOW      ,"улица 1905 года, 7с1, Москва, Россия, 123022",55.7621,37.55867,0.014764227261052715,True,house
1461,1461,554.0,1942.0,2-5 2-YA REYSOVAYA STR.   VNUKOVO     ,"2-я Рейсовая улица, 2к5, посёлок Внуково, Москва, Россия",55.605785,37.28763,-0.031380322404519635,True,house
1462,1462,555.0,1942.0,2-5 2-YA REYSOVAYA STR.   VNUKOVO     ,"2-я Рейсовая улица, 2к5, посёлок Внуково, Москва, Россия",55.605785,37.28763,-0.03642585946211164,True,house
1463,1463,563.0,1942.0,4A LOBNENSKAYA STR.       MOSCOW      ,"Лобненская улица, 4А, Москва, Россия, 127644",55.889881,37.537676,0.060174174521874665,True,house
1464,1464,575.0,1942.0,1 STROGINSKIY BLVD.       MOSCOW      ,"Строгинский бульвар, 1, Москва, Россия, 123592",55.80604399999999,37.395455,0.020384829437990862,True,house
1465,1465,579.0,1942.0,119 MIRA AV.              MOSCOW      ,"проспект Мира, 119, Москва, Россия",55.82629100000001,37.637659,-0.06463862309761194,True,house
1466,1466,582.0,1942.0,101 LENINSKIY AV.         MOSCOW      ,"Россия, Москва, Ленинская площадь",55.730902,37.602831,0.03531921755503877,True,street
1467,1467,583.0,1942.0,64/2 LENINSKIY AV         MOSCOW      ,"Россия, Ленинградская область, 41К-220",59.618391,29.826565000000002,0.033674311802577475,True,street
1468,1468,592.0,1942.0,39 DIANOVA                OMSK        ,"улица Дианова, 39, Омск, Россия, 644073",54.995101,73.227446,-0.01524921287287099,True,house
1469,1469,599.0,1942.0,11/15 SHELKOVICHNAYA      SARATOV     ,"Шелковичная улица, 11/15, Саратов, Россия, 410017",51.519985,46.013335,0.004055621257725064,True,house
1470,1470,615.0,1942.0,9/10-2 KUZNETSKIY MOST    MOSCOW      ,"улица Кузнецкий Мост, 9/10с2, Москва, Россия, 107031",55.762054000000006,37.620842,0.07596934660614757,True,house
1471,1471,616.0,1942.0,9/10-2 KUZNETSKIY MOST    MOSCOW      ,"улица Кузнецкий Мост, 9/10с2, Москва, Россия, 107031",55.762054000000006,37.620842,0.05004764323263052,True,house
1472,1472,617.0,1942.0,9/10-2 KUZNETSKIY MOST    MOSCOW      ,"улица Кузнецкий Мост, 9/10с2, Москва, Россия, 107031",55.762054000000006,37.620842,0.07871604119922708,True,house
1473,1473,618.0,1942.0,9/10-2 KUZNETSKIY MOST    MOSCOW      ,"улица Кузнецкий Мост, 9/10с2, Москва, Россия, 107031",55.762054000000006,37.620842,0.0724291642948762,True,house
1474,1474,641.0,1942.0,18 1-KOLOBOVSKIY BSTR.    MOSCOW      ,"Россия, Москва, 1-й Колобовский переулок, 18",55.768232999999995,37.619477,0.04289252876845923,True,house
1475,1475,665.0,1942.0,13/1 FESTIVALNAYA ST.     MOSCOW      ,"квартал В-13, городской округ Волгодонск, Ростовская область, Россия",47.54,42.207164,0.053240261833224514,True,house
1476,1476,666.0,1942.0,13/1 FESTIVALNAYA ST.     MOSCOW      ,"квартал В-13, городской округ Волгодонск, Ростовская область, Россия",47.54,42.207164,0.03871096680605272,True,house
1477,1477,668.0,1942.0,13/1 FESTIVALNAYA ST.     MOSCOW      ,"квартал В-13, городской округ Волгодонск, Ростовская область, Россия",47.54,42.207164,0.06466212676509021,True,house
1478,1478,669.0,1942.0,13/1 FESTIVALNAYA ST.     MOSCOW      ,"квартал В-13, городской округ Волгодонск, Ростовская область, Россия",47.54,42.207164,0.041409831729741255,True,house
1479,1479,758.0,1942.0,119 VERNADSKOGO AVE..     MOSKVA      ,"проспект Вернадского, 119, Москва, Россия, 119571",55.657621,37.482771,0.039342088904337866,True,house
1480,1480,862.0,1942.0,2-5 2-YA REYSOVAYA STR.   MOSCOW      ,"2-я Рейсовая улица, 2к5, посёлок Внуково, Москва, Россия",55.605785,37.28763,0.0031208591353813764,True,house
1481,1481,871.0,1942.0,76A MOZHAYSKOE H/W.       ODINTSOVO   ,"Можайское шоссе, 76А, Одинцово, Московская область, Россия, 143005",55.68276700000001,37.294924,-0.008228472690676027,True,locality
1482,1482,914.0,1942.0,104 PROFSOYUZNAYA STR.    MOSKVA      ,"Профсоюзная улица, 104, Москва, Россия, 117437",55.64191999999999,37.523456,0.059921264891124676,True,house
1483,1483,916.0,1942.0,104 PROFSOYUZNAYA STR.    MOSKVA      ,"Профсоюзная улица, 104, Москва, Россия, 117437",55.64191999999999,37.523456,0.06553380605020298,True,house
1484,1484,925.0,1942.0,1 ST. NOVINKI             MOSKVA      ,"улица Новинки, 1, Москва, Россия, 115470",55.677671,37.666225,0.06141182284218935,True,house
1485,1485,952.0,1942.0,20A SVOBODNIY AV.         MOSCOW      ,"Свободный проспект, 20А, Москва, Россия, 111396",55.751254,37.816271,0.002223874126681413,True,house
1486,1486,953.0,1942.0,20A SVOBODNIY AV.         MOSCOW      ,"Свободный проспект, 20А, Москва, Россия, 111396",55.751254,37.816271,-0.006258370087007564,True,house
1487,1487,954.0,1942.0,20A SVOBODNIY AV.         MOSCOW      ,"Свободный проспект, 20А, Москва, Россия, 111396",55.751254,37.816271,0.034693448570696984,True,house
1488,1488,955.0,1942.0,20A SVOBODNIY AV.         MOSCOW      ,"Свободный проспект, 20А, Москва, Россия, 111396",55.751254,37.816271,-0.01268351085733175,True,house
1489,1489,956.0,1942.0,20A SVOBODNIY AV.         MOSCOW      ,"Свободный проспект, 20А, Москва, Россия, 111396",55.751254,37.816271,0.013196476499958264,True,house
1490,1490,963.0,1942.0,2 KIEVSKOGO VOKZALA       MOSCOW      ,"площадь Киевского Вокзала, 2, Москва, Россия, 121059",55.744632,37.566072,0.08638936301554635,True,house
1491,1491,965.0,1942.0,19 ENISEYSKAYA STR        MOSCOW      ,"Енисейская улица, 19, Москва, Россия, 129327",55.868688,37.662515,0.06212549345722888,True,house
1492,1492,966.0,1942.0,7 PLANERNAYA STR          MOSCOW      ,"Планерная улица, 7, Москва, Россия, 125481",55.86296899999999,37.434918,0.08376958006850539,True,house
1493,1493,994.0,1942.0,6-2 VILYAMINOVSKAYA STR.  MOSCOW      ,"Вельяминовская улица, 6с2, Москва, Россия, 105318",55.781833,37.72299,0.07347374785510463,True,house
1494,1494,1006.0,1942.0,6-2 VILYAMINOVSKAYA STR.  MOSCOW      ,"Вельяминовская улица, 6с2, Москва, Россия, 105318",55.781833,37.72299,0.08872548225645012,True,house
1495,1495,1008.0,1942.0,6-2 VILYAMINOVSKAYA STR.  MOSCOW      ,"Вельяминовская улица, 6с2, Москва, Россия, 105318",55.781833,37.72299,0.07355221172732174,True,house
1496,1496,1011.0,1942.0,4 KHODYNSKIY BLVD.        MOSCOW      ,"Россия, Москва, 4-й Ходынский проезд",55.789639,37.520105,0.045323197621393384,True,street
1497,1497,1086.0,1942.0,16A LENINGRADSKOE H/W.    MOSCOW      ,"Ленинградское шоссе, 16А, Москва, Россия",55.82387900000001,37.497216,0.10333178465620273,True,house
1498,1498,1108.0,1942.0,16A LENINGRADSKOE H/W.    MOSCOW      ,"Ленинградское шоссе, 16А, Москва, Россия",55.82387900000001,37.497216,0.04024273987433506,True,house
1499,1499,1119.0,1942.0,11/23 PYATNITSKAYA STR.   MOSCOW      ,"Пятницкая улица, 11/23, Москва, Россия, 115184",55.744059,37.628056,0.04689897149394913,True,house
1500,1500,1130.0,1942.0,11/23 PYATNITSKAYA STR.   MOSCOW      ,"Пятницкая улица, 11/23, Москва, Россия, 115184",55.744059,37.628056,0.02889525300578514,True,house
1501,1501,1141.0,1942.0,11/23 PYATNITSKAYA STR.   MOSCOW      ,"Пятницкая улица, 11/23, Москва, Россия, 115184",55.744059,37.628056,0.0185973351981699,True,house
1502,1502,1220.0,1942.0,7E MASHI PORYVAEVOY STR.  MOSCOW      ,"улица Маши Порываевой, 7сА, Москва, Россия, 107078",55.773327,37.646363,-0.045538331193531935,True,house
1503,1503,1226.0,1942.0,20A SVOBODNIY AV.         MOSCOW      ,"Свободный проспект, 20А, Москва, Россия, 111396",55.751254,37.816271,0.03670324298202378,True,house
1504,1504,1303.0,1942.0,26A MIRA AV.              MYTISCHI    ,"Россия, Московская область, Мытищи, улица Мира, 26А",55.916613,37.7267,-0.014667682489626847,True,house
1505,1505,1636.0,1942.0,122 MOSKOVSKOE H/W.       N.NOVGOROD  ,"Московское шоссе, 122, Нижний Новгород, Россия, 603028",56.313613,43.891532,0.05506757732732597,True,locality
1506,1506,1685.0,1942.0,40A FURSHTATSKAYA STR.    S.-PETERBURG,"Фурштатская улица, 40, Санкт-Петербург, Россия, 191123",59.945414,30.360631,-0.006304101100471658,True,house
1507,1507,1686.0,1942.0,40A FURSHTATSKAYA STR.    S.-PETERBURG,"Фурштатская улица, 40, Санкт-Петербург, Россия, 191123",59.945414,30.360631,-0.016086760058392217,True,house
1508,1508,1690.0,1942.0,24A INDUSTRIALNIY AV.     S.-PETERBURG,"Индустриальный проспект, 24, Санкт-Петербург, Россия, 195279",59.946175,30.473981,-0.017282427014506843,True,locality
1509,1509,1695.0,1942.0,21 BOLSHEVIKOV AV.        S.-PETERBURG,"проспект Большевиков, 21, Санкт-Петербург, Россия, 193232",59.90515,30.483009000000006,-0.009016315130385196,True,house
1510,1510,1696.0,1942.0,21 BOLSHEVIKOV AV.        S.-PETERBURG,"проспект Большевиков, 21, Санкт-Петербург, Россия, 193232",59.90515,30.483009000000006,-0.004894307507811203,True,house
1511,1511,1723.0,1942.0,13 SOVETSKAYA STR.        IZHEVSK     ,"Советская улица, 13, Ижевск, Удмуртская Республика, Россия, 426011",56.84584399999999,53.208346,0.02418582663240937,True,house
1512,1512,1728.0,1942.0,87 MOLODEZHNAYA STR.      IZHEVSK     ,"Молодёжная улица, 87, Ижевск, Удмуртская Республика, Россия, 426073",56.850634,53.292114,0.022902314857432826,True,house
1513,1513,1761.0,1942.0,33 MIRA STR.              OMSK        ,"проспект Мира, 33, Омск, Россия, 644029",55.028785,73.27583800000002,0.05803121550601715,True,house
1514,1514,1772.0,1942.0,124B KRASNAYA STR.        KRASNODAR   ,"Красная улица, 124, микрорайон Центральный, Краснодар, Россия",45.036076,38.975807,0.042762616060935565,True,house
1515,1515,1773.0,1942.0,124B KRASNAYA STR.        KRASNODAR   ,"Красная улица, 124, микрорайон Центральный, Краснодар, Россия",45.036076,38.975807,0.04674857552755942,True,house
1516,1516,1792.0,1942.0,8 DNEPROPETROVSKAYA STR.  ROSTOV-ON-DO,"Днепропетровская улица, 8, Ростов-на-Дону, Россия, 344020",47.269725,39.789654,-0.018312649029477848,True,house
1517,1517,1793.0,1942.0,84 PROSVETSENIYA STR.     SANKT-PETERB,"проспект Просвещения, 84к1, Санкт-Петербург, Россия, 195267",60.03710400000001,30.414297,0.00409310583703762,True,
1518,1518,1796.0,1942.0,1 ZVEZDNAYA STR           SANKT-PETERS,"Звёздная улица, 1, Домодедово, Московская область, Россия",55.431734,37.73973400000001,0.05256943426101435,True,
1519,1519,1797.0,1942.0,170 KRASNOARMEYSKAYA STR. ROSTOV-ON-DO,"Красноармейская улица, 170, Ростов-на-Дону, Россия, 344002",47.22793400000001,39.713782,0.04320237927967259,True,house
1520,1520,1798.0,1942.0,170 KRASNOARMEYSKAYA STR. ROSTOV-ON-DO,"Красноармейская улица, 170, Ростов-на-Дону, Россия, 344002",47.22793400000001,39.713782,0.05088542893809109,True,house
1521,1521,1800.0,1942.0,19V MICHURINA STR.        SAMARA      ,"улица Мичурина, 19В, Самара, Россия, 443013",53.203424,50.14042,0.059705776381465465,True,house
1522,1522,1807.0,1942.0,55 KIROVA STR.            NOVOKUZNETSK,"улица Кирова, 55, Новокузнецк, Кемеровская область, Россия, 654080",53.758889,87.138164,-0.08475769774362032,True,house
1523,1523,1814.0,1942.0,142 KRASNAYA STR.         KALININGRAD ,"Красная улица, 142, Калининград, Россия, 236023",54.737855,20.474204,0.05858689181707896,True,house
1524,1524,1815.0,1942.0,138 TURGENEVA STR.        KRASNODAR   ,"улица Тургенева, 138, Фестивальный микрорайон, Краснодар, Россия, 350049",45.058078,38.963482,0.05468768849221052,True,house
1525,1525,1816.0,1942.0,6 POLYARNIKOV STR.        SANKT-PETERB,"улица Полярников, 6, Санкт-Петербург, Россия, 192171",59.876549,30.43785,-0.028660514883429168,True,house
1526,1526,1822.0,1942.0,18-1 NOVOTORZHSKAYA STR.  TVER        ,"Новоторжская улица, 18к1, Тверь, Россия, 170100",56.858321,35.912956,-0.017040425941080312,True,house
1527,1527,1836.0,1942.0,52 DEMOKRATICHESKAYA STR  SOCHI       ,"Демократическая улица, 52, микрорайон Адлер, Сочи, Краснодарский край, Россия",43.426401,39.927599,0.043056551458537616,True,house
1528,1528,1854.0,1942.0,13 RASSVETNAYA            NOVOSIBIRSK ,"Рассветная улица, 13, микрорайон Снегири, Калининский район, Новосибирск, Россия",55.108874,82.97308000000002,0.04740901215086582,True,house
1529,1529,1856.0,1942.0,8 ZHKO AEROPORTA          OB          ,"улица ЖКО Аэропорта, 8, Обь, Новосибирская область, Россия, 633103",54.997058,82.689194,-0.036454661125181836,True,house
1530,1530,1858.0,1942.0,10 GEOLOGICHESKAYA        SURGUT      ,"Геологическая улица, 10, Сургут, Ханты-Мансийский автономный округ, Россия, 628402",61.237666,73.447075,-0.0031479877400161288,True,house
1531,1531,1867.0,1942.0,5/23 VOROVSKOGO STR.      MURMANSK    ,"улица Воровского, 5/23, Мурманск, Россия, 183038",68.969769,33.07278,-0.02623727218815557,True,house
1532,1532,1879.0,1942.0,43 LENINA STR.            SURGUT      ,"проспект Ленина, 43, Сургут, Ханты-Мансийский автономный округ, Россия, 628416",61.254809,73.38390600000002,0.03173907060856168,True,house
1533,1533,734.0,1942.0,19A LENINA AV.            MURMANSK    ,"проспект Ленина, 19А, Мурманск, Россия, 183032",68.95324000000001,33.082625,-0.01306514971736786,True,house
1534,1534,735.0,1942.0,19A LENINA AV.            MURMANSK    ,"проспект Ленина, 19А, Мурманск, Россия, 183032",68.95324000000001,33.082625,0.007988400371701445,True,house
1535,1535,737.0,1942.0,19A LENINA AV.            MURMANSK    ,"проспект Ленина, 19А, Мурманск, Россия, 183032",68.95324000000001,33.082625,-0.041049826939117316,True,house
1536,1536,741.0,1942.0,54 MORSKOY AV.            NOVOSIBIRSK ,"Морской проспект, 54, микрорайон Академгородок, Советский район, Новосибирск, Россия, 630090",54.835232,83.09729,0.02332301205861248,True,street
1537,1537,743.0,1942.0,54 MORSKOY AV.            NOVOSIBIRSK ,"Морской проспект, 54, микрорайон Академгородок, Советский район, Новосибирск, Россия, 630090",54.835232,83.09729,0.04630260501264767,True,street
1538,1538,770.0,1942.0,124 STARA-ZAGORA ST       SAMARA      ,"улица Стара Загора, 124, Самара, Россия, 443087",53.243987,50.229497,0.009744045653552394,True,house
1539,1539,775.0,1942.0,30-40 CHERNYAHOVSKO       KALININGRAD ,"Россия, Калининград",54.707390000000004,20.507307,0.015394317604154594,True,locality
1540,1540,783.0,1942.0,22 KOMSOMOLSKAYA ST       YAROSLAVL   ,"Комсомольская улица, 22, Ярославль, Россия, 150000",57.62280500000001,39.886465,0.03704152874792293,True,house
1541,1541,784.0,1942.0,22 KOMSOMOLSKAYA ST       YAROSLAVL   ,"Комсомольская улица, 22, Ярославль, Россия, 150000",57.62280500000001,39.886465,0.033091528191424746,True,house
1542,1542,799.0,1942.0,42 LENINA STR.            BERDSK      ,"улица Ленина, 42, Бердск, Новосибирская область, Россия, 633010",54.761233,83.100605,-0.10303870519186438,True,house
1543,1543,801.0,1942.0,2J VYSOTNAYA STR.         KRASNOYARSK ,"Высотная улица, 2, Красноярск, Россия, 660062",56.024783,92.784506,0.03943162807237498,True,street
1544,1544,816.0,1942.0,29B ERSHOVA STR.          KAZAN       ,"улица Николая Ершова, 29, Казань, Республика Татарстан, Россия, 420061",55.79406700000001,49.169098,0.027282451436139055,True,house
1545,1545,821.0,1942.0,93 TSYURUPY STR.          UFA         ,"улица Цюрупы, 93/34, Уфа, Республика Башкортостан, Россия, 450077",54.734019,55.957128,-0.001622883727915323,True,house
1546,1546,841.0,1942.0,15 KVARTAL 212/219        ANGARSK     ,"258-й квартал, 212, Ангарск, Иркутская область, Россия",52.510652,103.886614,-0.03191446253081584,True,house
1547,1547,844.0,1942.0,57 KIROVA  STR.           KALUGA      ,"улица Кирова, 57, Калуга, Россия, 248001",54.513145,36.269731,-0.017978196037849257,True,house
1548,1548,855.0,1942.0,93 TSYURUPY STR.          UFA         ,"улица Цюрупы, 93/34, Уфа, Республика Башкортостан, Россия, 450077",54.734019,55.957128,-0.1227090718120806,True,house
1549,1549,860.0,1942.0,100 PUSHKINA STR.         ABAKAN      ,"улица Пушкина, 100, Абакан, Республика Хакасия, Россия, 655017",53.716857,91.435794,-0.09857921023720632,True,house
1550,1550,861.0,1942.0,100 PUSHKINA STR.         ABAKAN      ,"улица Пушкина, 100, Абакан, Республика Хакасия, Россия, 655017",53.716857,91.435794,-0.07035250234065342,True,house
1551,1551,875.0,1942.0,10 MIRA AV.               KRASNOYARSK ,"проспект Мира, 10, Красноярск, Россия, 660049",56.013975,92.891388,0.06186882504334991,True,vegetation
1552,1552,876.0,1942.0,10 MIRA AV.               KRASNOYARSK ,"проспект Мира, 10, Красноярск, Россия, 660049",56.013975,92.891388,0.06408092245595512,True,vegetation
1553,1553,877.0,1942.0,10 MIRA AV.               KRASNOYARSK ,"проспект Мира, 10, Красноярск, Россия, 660049",56.013975,92.891388,0.07435558528752244,True,vegetation
1554,1554,889.0,1942.0,13 IOSIFA KOROLINSKOGO ST SURGUT      ,"Россия, Ханты-Мансийский автономный округ, Сургут",61.254034999999995,73.396221,0.004713183096955346,True,locality
1555,1555,894.0,1942.0,19V MICHURINA STR.        SAMARA      ,"улица Мичурина, 19В, Самара, Россия, 443013",53.203424,50.14042,0.09008251189086626,True,house
1556,1556,899.0,1942.0,16 KISELEVA STR.          PSKOV       ,"улица Киселёва, 16, исторический район Завеличье, Псков, Россия, 180007",57.817021,28.313721,0.012390781269027509,True,house
1557,1557,901.0,1942.0,51 SOVETSKAYA             SYZRAN      ,"Советская улица, 51, Сызрань, Самарская область, Россия, 446001",53.153082,48.467874,-0.040047343113233935,True,house
1558,1558,902.0,1942.0,3 UCHITELSKAYA STR.       SOCHI       ,"Учительская улица, 3, микрорайон Светлана, Сочи, Краснодарский край, Россия",43.572868,39.735036,0.004617258712235153,True,house
1559,1559,903.0,1942.0,3 UCHITELSKAYA STR.       SOCHI       ,"Учительская улица, 3, микрорайон Светлана, Сочи, Краснодарский край, Россия",43.572868,39.735036,-0.0008949494878868209,True,house
1560,1560,909.0,1942.0,16 KISELEVA STR.          PSKOV       ,"улица Киселёва, 16, исторический район Завеличье, Псков, Россия, 180007",57.817021,28.313721,-0.01521088014284691,True,house
1561,1561,982.0,1942.0,35 KHOROSHEVSKOE H.       MOSCOW      ,"Хорошёвское шоссе, 35Ас1, Москва, Россия, 123007",55.777272,37.520806,0.03206857837550283,True,house
1562,1562,984.0,1942.0,35 KHOROSHEVSKOE H.       MOSCOW      ,"Хорошёвское шоссе, 35Ас1, Москва, Россия, 123007",55.777272,37.520806,0.01836994099523033,True,house
1563,1563,985.0,1942.0,35 KHOROSHEVSKOE H.       MOSCOW      ,"Хорошёвское шоссе, 35Ас1, Москва, Россия, 123007",55.777272,37.520806,0.024539791624310074,True,house
1564,1564,999.0,1942.0,39A VERNADSKOGO AV.       MOSCOW      ,"проспект Вернадского, 39А, Москва, Россия, 119415",55.676149,37.50655,0.04992162762875963,True,house
1565,1565,1003.0,1942.0,39A VERNADSKOGO AV.       MOSCOW      ,"проспект Вернадского, 39А, Москва, Россия, 119415",55.676149,37.50655,0.03640305914657909,True,house
1566,1566,1004.0,1942.0,39A VERNADSKOGO AV.       MOSCOW      ,"проспект Вернадского, 39А, Москва, Россия, 119415",55.676149,37.50655,0.03227426891504781,True,house
1567,1567,1023.0,1942.0,BOROVSKOE SHOSSE 6        MOSCOW      ,"Боровское шоссе, 6, Москва, Россия, 119618",55.65879399999999,37.401905,0.01989894621408192,True,house
1568,1568,1027.0,1942.0,PROLETARSKAYA 2/2         ZHELEZNODORO,"Пролетарская улица, 2к2, микрорайон Железнодорожный, Балашиха, Московская область, Россия, 143980",55.75028199999999,38.006821,0.07626788490904755,True,house
1569,1569,1033.0,1942.0,2 KRYLATAYA STR           KRASNODAR   ,"Крылатая улица, 2, жилой массив Пашковский, Краснодар, Россия, 350023",45.011446,39.122529,-0.025797160986052867,True,house
1570,1570,1034.0,1942.0,PR KOMMUNISTICHES 2       LINEVO      ,"Коммунистический проспект, 2, рабочий поселок Линёво, Искитимский район, Новосибирская область, Россия, 633216",54.458196,83.376181,-0.09780929665730458,True,house
1571,1571,1055.0,1942.0,136 SOVETSKAYA STR.       NOVOTROITSK ,"Советская улица, 136, Новотроицк, Оренбургская область, Россия, 462351",51.191738,58.278671,-0.07179934185851246,True,house
1572,1572,1061.0,1942.0,27A KOSMONAVTOV STR       VORONEZH    ,"улица Космонавтов, 27А, Воронеж, Россия, 394038",51.657367,39.159153,0.014349546609607047,True,house
1573,1573,1073.0,1942.0,28 OKATOVAYA STR.         VLADIVOSTOK ,"Окатовая улица, 28, Владивосток, Приморский край, Россия, 690035",43.093373,131.917725,0.021981841769035046,True,house
1574,1574,1083.0,1942.0,17 KOLOMYAZHSKIY AV       S.-PETERSBUR,"Коломяжский проспект, 17к1, Санкт-Петербург, Россия, 197341",60.005437,30.299034,-0.005275507111745303,True,house
1575,1575,1101.0,1942.0,65A G.SIBIRYAKOV ST       VORONEZH    ,"СТ Лесной Воронеж, Мичуринский район, Тамбовская область, Россия",52.838098,40.41984,-0.024712885251086288,True,locality
1576,1576,1105.0,1942.0,81 A.NEVSKOGO STR.        MURMANSK    ,"улица Александра Невского, 81А, Мурманск, Россия, 183035",69.009001,33.088689,-0.02468223523576437,True,house
